房源名称,面积,租金,单平米租金
"北华贸城 精装平层全南向两居室,温馨舒适购物方便",85,8000,94.11764706
"福熙大道 经典南北通透四居室,保养好,同比润泽庄园,悦熙",199,26000,130.6532663
"润泽公馆,经典南北通透四居室,保养好,同比悦溪,天润福熙大道",274,20000,72.99270073
"世茂奥临花园,南北通透四居室,高层观景,同比福熙大道,华贸城",267,25000,93.6329588
"世茂奥临花园,南北4+1户型,同比润泽公馆,悦溪,福熙大道",267,25000,93.6329588
"世茂奥临花园,南北通透四居室,带保姆间,同比福熙大道,华贸城",267,25000,93.6329588
"居家选择,润泽公馆,南北通透四居室,邻中铁国际城花语城",274,20000,72.99270073
"天润福熙大道,南北两居,高层观景,同比润泽公馆,悦溪,华贸城",110,11000,100
"天润福熙大道,南北两居室,同比中铁国际城,花语城,",110,11000,100
"天润福熙大道,全南向两居室,高层观景,邻中国铁建国际城,花语",115,10500,91.30434783
"天润福熙大道,全南向两居室,温馨舒适,邻中国铁建国际城,花语",115,10500,91.30434783
"中国铁建国际城 精装两居室,邻润泽公馆,悦溪,华贸城",77,7500,97.4025974
"中国铁建国际城 精装南北两居室,邻润泽公馆,悦溪,华贸城",77,7500,97.4025974
新北苑+南向两居室+家具家电齐全+临天润福熙大道地铁,77,7500,97.4025974
北苑 天润福熙大道 经典南北通透三居室 温馨舒适购物方便,148,14500,97.97297297
北苑 天润福熙大道 经典南北通透三居室 温馨舒适购物方便,147,14500,98.63945578
北苑 天润福熙大道 经典南北通透三居室 温馨舒适购物方便,170,16000,94.11764706
北苑 天润福熙大道 经典南北通透三居室 温馨舒适购物方便,170,16000,94.11764706
"年轻化社区,福熙大道,保养好,高层观景,同比润泽公馆,悦溪",199,20000,100.5025126
"天润福熙大道,经典南北四居室,不临街,同比中铁国际城,花语城",200,25000,125
"天润福熙大道,经典南北通透四居室,同比润泽公馆,悦溪",200,25000,125
"天润福熙大道,南北四居室,家具齐全,同比中铁国际城,花语城",200,21000,105
"华贸城.170平大三居,南北东三面采光,保养好,",170,15000,88.23529412
"华贸城.170平大三居,南北东三面采光,保养好,",170,15000,88.23529412
立水桥北苑家园望春园好房源,76,6500,85.52631579
北辰上品旁平安嘉苑三居业主 长期租近地铁人车分流地下车位,132,12000,90.90909091
奥森周边装修的一套!出租中的星耀!青铜价格,140,12000,85.71428571
"5号线立水桥南,茉藜园三居,可同事合住可可居家,绣菊园",136,8500,62.5
"5号线北苑路北,佳兴园合租单间,北辰美立方天居园天畅园",30,2699,89.96666667
5号线北苑路北 新街坊佳兴园 双卫南北大三居 头次出租实图,136,8500,62.5
"5号线立水桥,莲葩园精装三居,绣菊园茉藜园清友园附近急租",130,8500,65.38461538
北苑华贸城精装两居复式 临铁 华贸街 看房随时,53,7000,132.0754717
北苑望春园 出租次卧 家电齐全 随时看房 价格便宜,20,2100,105
北苑清友园 主卧出租 大面积带阳台 三家合租 看房随时,30,2600,86.66666667
北苑绣菊园南区 精装两居室 业主直租 看房随时 价格便宜,100,7300,73
北苑清友园分租 次卧 主卧 厅隔 价格便宜 看房随时,20,2550,127.5
城铁北苑山水精装三居室复式 业主装修 可长签,160,10500,65.625
北苑次方精装一居复式 价格便宜 首此出租 看房随时,53,6100,115.0943396
北苑福熙大道精装三居室 环境优越 价格便宜 随时看房,138,9500,68.84057971
北苑清友园精装一居室改两居 家电齐全 看房随时,69,6500,94.20289855
北苑茉藜园精装两居室 三家合租 主卧独卫 厅隔 次卧 随时看,98,3300,33.67346939
北苑 山水蓝维 精装三居室 价格便宜 看房随时,155,9000,58.06451613
北苑莲葩园精装三居 出租 大次卧 小次卧 主卧 厅隔随时看房,20,2200,110
"房东型装修,照片,实地拍摄,干净清爽,随时来电看房!",118,10000,84.74576271
急租 业主房出行方便 提前预约 价可商量 意向客户联系我,118,10000,84.74576271
"13号线北苑站,山水蓝维精装主卧,来春园赢秋苑广华居时代庄园",140,2500,17.85714286
"13号线北苑站,山水蓝维精装主卧次卧,来春园赢秋苑广华居附近",30,3100,103.3333333
"5号线立水桥南,绣菊园精装两居,茉藜园清友园华贸城望京附近",94,5999,63.81914894
13号线城铁北苑 华贸城世华泊郡 精装正规三居 看房随时,130,10000,76.92307692
"5号线立水桥南,望春园精装三居,一家人同事合住,旭辉奥都",120,8500,70.83333333
13号线北苑 清友园精装两居 家电齐全 看房随时,90,7000,77.77777778
"绣菊园北区急租四居,同事合住 实地拍摄 随时看房",110,8000,72.72727273
朝阳 北苑 平安嘉苑 婚房装修 2居室 随时看房,107,6500,60.74766355
找好房看这里 点击北苑 平安嘉苑精美一居 初次出租 随时看房子,65,4600,70.76923077
北苑 来春园 精装单间初次分租 实在价格 近13号线 拎包住!!,18,2000,111.1111111
北苑沿线边新上一居急租交通便利配套设施由您选择,85,5950,70
"5号线北苑路北,平安嘉苑精装小两居,美立方天居园媒体村北辰附",80,6399,79.9875
平安嘉苑精装一居室 家具家电齐全 看房有钥匙 看好能谈,66,5499,83.31818182
"5号线北苑路北,平安嘉苑精装小两居,美立方天居园媒体村北辰附",80,6399,79.9875
北苑家园 平安嘉苑三居室 随时看房 交通便利,130,12000,92.30769231
"房东型装修,照片,实地拍摄,干净清爽,随时来电看房!",118,10000,84.74576271
急租 业主房出行方便 提前预约 价可商量 意向客户联系我,118,10000,84.74576271
美立方 新出婚房复式 装修好 业主出租 看房随时,65,6200,95.38461538
"两居室,交通便利,户型好!",74,8800,118.9189189
北苑南向主卧 独卫 带飘窗 集中供暖 0押金月付北苑 世华泊郡看,120,2600,21.66666667
零押金 房租月付 家电家具齐全 租到2019年,110,6700,60.90909091
零押金 房租月付 家电家具齐全 租到2019.04,110,7200,65.45454545
零押金 房租月付 次卧 家电家具齐全,15,2300,153.3333333
0押金月付 北京华贸城开间 家电家具齐全 交通便利 拎包入住,55,4200,76.36363636
立水桥地铁附近 精装开间随时看房 在租,50,4200,84
傲城天溪园 上叠别墅 提前预约,209,28000,133.9712919
北辰绿色家园拂林园 有钥匙 家具家电齐全,150,15000,100
0押金 房租月付 真是图片 随时看房,68,4800,70.58823529
毕业季 零押金房租月付 城铁北苑13 世华泊郡精装次卧 随时看房,17,2100,123.5294118
零押金 房租月付 真是图片 随时看房,69,6999,101.4347826
零押金 月付房租 实拍照片 铁建国际城精装两居 随时看房,70,6400,91.42857143
零押金 房租月付 南向次卧 家电家具齐全,15,2300,153.3333333
"精装开间,交通便利,周边配套设施齐全",53,5300,100
"77平大开间,周边设施齐全",75,5600,74.66666667
北苑乐想汇大开间精装采光好居家均可,71,5400,76.05633803
北苑乐想汇精装大开间居家都可城铁13号方便,72,5450,75.69444444
北苑13铁天润福熙 润泽悦溪旁边华贸城平层3居看房随时,174,14000,80.45977011
朝阳北苑润泽悦溪精装两居室 随时看房 随时入住 看房方便,89,8500,95.50561798
大!13北苑站 朝南石墙小两居 北苑家园国际城,75,6200,82.66666667
业主直租 真是图片 家电家具齐全,70,6000,85.71428571
"真是图片 世华泊郡泽悦溪 大3室 南北通透 131平,带车位 价格可聊",131,11000,83.96946565
零押金 房租月付 真是图片 一层带花园 带 润泽悦溪 公馆,89,14000,157.3033708
零押金 房租月付 悦溪 公馆 华贸城 2居,89,8000,89.88764045
业主直租 华贸城 世华泊郡小三居 可朋友合住 家电家具齐全 可谈,90,8500,94.44444444
"拎包入住,精装开间,面积大,近5,美立方小区,免押金月付",68,4800,70.58823529
"朝阳北苑,城建筑华年小区,精装主卧出租,拎包入住,看房方便",22,2500,113.6363636
"中铁国际城,精装全南向一居室,保养好,家具家电齐全,",61,5200,85.24590164
"中铁国际城,精装全南向一居室,保养好,家具家电齐全,",61,5200,85.24590164
"北苑,中铁国际城,全南向两居室,邻润泽公馆,别墅区",80,7500,93.75
"中国铁建国际城,全南向,两居室,邻润泽公馆,福熙大道",80,7500,93.75
北辰绿色家园拂林园 有钥匙 家具家电齐全,150,15000,100
傲城天溪园 上叠别墅 提前预约,209,28000,133.9712919
"媒体村 天居园业主装修,两居两卫,看房有钥匙,拎包入住",120,10000,83.33333333
媒体村天居园 朝西 观景奥森公园 社区人车分离,89,7800,87.64044944
林奥嘉园 全东格局 三阳台 明厨 干湿分离 餐客分离 价格可谈,67,8000,119.4029851
媒体村天居园 朝西 观景奥森公园 社区人车分离,89,7800,87.64044944
媒体村天居园 朝西 观景奥森公园 社区人车分离,89,7800,87.64044944
媒体村天居园 朝西 观景奥森公园 社区人车分离,89,7800,87.64044944
山水蓝维 华贸城 福熙大道旁 新上3居3卫 慢无,210,21000,100
北苑望春园 出租 次卧 三家合住 干净整洁 看房随时,23,2350,102.173913
北苑家园 茉藜园 精装一居 家电齐全 拎包住 看房随时,60,5600,93.33333333
"高层采光好,家具家电齐全,周边配套齐全,交通便利",125,9500,76
"中国铁建国际城 精装南北两居室,邻润泽公馆,悦溪,华贸城",88,7800,88.63636364
"中国铁建国际城 精装南北通透两居室,邻润泽公馆,悦溪,华贸城",88,7800,88.63636364
"中铁国际城,南北通透四居室,温馨舒适购物方便,园林住宅",174,15000,86.20689655
"华贸城,精装,家具家电齐全,高层观景,邻天润福熙大道",54,7200,133.3333333
"北苑润泽公馆,南北两居,温馨舒适购物方便",90,8000,88.88888889
"润泽公馆+南北通透两居室,同比中铁花园城,国际城,园林住宅",90,7800,86.66666667
"华贸城,精装,家具家电齐全,同比天润福熙大道,",53,7200,135.8490566
"北苑润泽公馆,南北两居室,温馨舒适购物方便,保养好",90,8000,88.88888889
朝阳北苑+润泽公馆+南北通透两居室+豪华,89,7800,87.64044944
"润泽公馆 精装南北通透三居室,购物方便,不临街,同比华贸城",149,13000,87.24832215
"润泽公馆 欧式装修三居室,家具家电齐全,保养好,看房方便",149,12000,80.53691275
奥森旁 5号线 上品购物 拂林园 东南三居 出行方便,164,15000,91.46341463
"中国铁建国际城 精装南北通透两居室,邻润泽公馆,悦溪,华贸城",88,7800,88.63636364
"润泽公馆 精装南北通透三居室,温馨舒适购物方便,不临街",149,12000,80.53691275
"中国铁建国际城 精装南北两居室,邻润泽公馆,悦溪,华贸城",88,7800,88.63636364
"中国铁建国际城 精装南北通透两居室,邻花语城,天润福熙大道",88,7800,88.63636364
"中国铁建国际城,经典南北通透四居室,家具家电齐全,保养好",154,14500,94.15584416
北苑城铁13/50押金可月付清友园精装南向大主卧家电齐全拎包入住,25,2499,99.96
北苑城铁13/50押金可月付急租!铁建花语城精装两居 家电家具齐全,90,8100,90
北苑城铁13/50押金可月付毕业季 零押金房租月付 城铁北苑13 世华,17,2100,123.5294118
北苑城铁13/50押金可月付北苑立水桥 天润福熙润泽公馆 主卧独卫,35,3300,94.28571429
北苑城铁13/50押金可月付北苑照片北京华贸城两居 南向装修好,90,6500,72.22222222
北苑城铁13/50押金可月付北苑家园 清友园 大厅出租 朝南带阳,29,2000,68.96551724
"新房出租,装修温馨,配置全齐,适合两口之家和情侣,拎包入住",53,7600,143.3962264
楼层位置好+家具齐全+采光观景好 南北通透三居 带阳台,131,14000,106.870229
世茂南北一层接地气居家三居室,173,18000,104.0462428
空房出租三居室 观景房只要18000,175,18000,102.8571429
高层观景两居室户型方正只要13000,118,13000,110.1694915
原始南北三居室改成了七居室,170,15000,88.23529412
"华贸城 全南两居室,保养好购物方便,邻中国铁建国际城,花语城",85,8000,94.11764706
"福熙大道 南北通透四居室 高层观景,邻润泽庄园,国际城",199,26000,130.6532663
"北华贸城 精装平层全南向两居室,温馨舒适交通方便",85,8000,94.11764706
奥森旁 5号线 上品购物 拂林园 一层南北三居 出行方便,168,15000,89.28571429
奥森旁边 5号线 上品购物 拂林园二居 带车位 出行方便,102,9000,88.23529412
奥森旁 5号线 拂林园 南北三居 出行方便,150,15000,100
近奥森 5号线 出行方便 拂林园7居室 配套全 看房方便,170,15000,88.23529412
奥森旁 5号线 上品购物 拂林园二居 出行方便,125,9500,76
"年轻化社区华贸城,精装,动静分离,保养好,",53,7200,135.8490566
北苑家园茉藜园 精装一居 东南向 采光好,66,5700,86.36363636
北苑5号线旁 精装一居 美立方 随时入住 有钥匙,60,5500,91.66666667
北苑家园茉藜园 主卧独卫带阳台 出门是易世达 出行方便,106,3300,31.13207547
"北苑家园清友园两居室出租,精装修,拎包入住",85,7000,82.35294118
北苑 立水桥 温馨 生活交通 首租,69,6650,96.37681159
山水 南北通透 两居室 不临街可以长租看房方便,98,8500,86.73469388
"山水蓝维业主房,长期出租 拎包入住",145,12000,82.75862069
北苑家园 茉藜园 精装二改三 两个卫生间 集中供暖 温泉水,108,8500,78.7037037
平安嘉苑 2室2厅出租 家具齐全 拎包入住,84,6500,77.38095238
急租 次方 采光好 可! 家具家电齐全,60,6800,113.3333333
天怡家园精装修 随时看房 婚房装修,130,9500,73.07692308
莲葩园 新上大两居 双卫 装修好 干净 随时看房 实图秒租!,110,7200,65.45454545
北苑家园 单间出租 房子干净 看房随时,20,2500,125
朝阳北苑 立水桥南 北苑家园莲葩园正规两居两卫 方便看房,87,7400,85.05747126
北苑家园 莲葩园 温馨两居两卫 家电齐全 采光好 0押金月付,108,7600,70.37037037
北苑家园 莲葩园 温馨两居两卫 家电齐全 采光好 0押金月付,108,7600,70.37037037
出租5/13号线北苑望春园温馨大2居、!10分!,100,7100,71
北苑 立水桥 温馨 生活交通 首租,69,6650,96.37681159
莲葩园 新上大两居 双卫 装修好 干净 随时看房 实图秒租!,110,7200,65.45454545
精装两居室两卫 茉藜园温泉入户 婚房 随时看房 可0押月付,101,7500,74.25742574
北苑家园 清友园 精装二改三 可朋友合租 集中供暖 近5号线,108,7800,72.22222222
北苑家园 蕴实园 精装二改三 看房方便 近来春园 广华居 可,90,8100,90
北卫新园 精装大三居 精装修 手次出租 随时入住 真实照片,160,10000,62.5
北苑家园 单间出租 房子干净 看房随时,20,2500,125
北苑路北 媒体村旁天畅园 精装大三居交通便利着急租 随时入驻,170,17000,100
北苑 奥森北门林奥嘉园精装80平大一居交通方便好停车集中供暖,79,7300,92.40506329
北苑 上元君庭豪装大三居东西通透 直观奥森天然氧吧拎包入住,165,17000,103.030303
北苑 北辰购物拂林园精装大两居出租 交通方便拎包入住,143,10000,69.93006993
北苑路北站 北苑3号院精装两居 拎包入住 邻,83,5500,66.26506024
复式 北苑 美立方 精装复式一套 可居家 可0押金,110,8200,74.54545455
北苑家园 望春园 精装大三居 家电齐全 集中供暖 可长签,133,10500,78.94736842
北苑5望春园精装厅隔 家电全齐带阳台可0押金月付,45,3900,86.66666667
四居8000只要8000可同事合住绣菊园近5可0押金月付,138,8000,57.97101449
北苑山水豪装三居小区周边配套完善交通便利好停车,220,22000,100
北苑来广营 恒大名都精装两居集中供暖拎包入住 近望京有钥匙,80,7000,87.5
豪装大一居 北苑5天居园拎包入住 随时看房0押金,80,6800,85
精装大一居 北苑美立方集中供暖随时入住家电全齐交通便利有钥匙,57,5700,100
出门北苑路北 拂林园 新出各种单间面积大带阳台 可0押金,35,3000,85.71428571
媒体村旁 北苑天乐园各种单间厅隔送阳台+花园 0押金,40,3300,82.5
豪装一居北苑5平安嘉苑精装大一居集中供暖 拎包入住随时看,75,6000,80
豪装三居 北苑平安嘉苑在次出租全欧家具 看房提前联系,138,11000,79.71014493
北苑平安嘉苑 精装小两居居家同事合租都可 拎包入住随时看房,81,6300,77.77777778
北苑 立水桥南美立方精装大一居集中供暖拎包入住可同事合租,60,5600,93.33333333
北苑立水桥南 华发颐园精装大开间 出门即购物方便可0押金,59,5500,93.22033898
0押金可月付 立水桥 婚房两家全齐 随时看拎包住,90,6500,72.22222222
北苑5号线旁 精装一居 美立方 随时入住 有钥匙,60,5500,91.66666667
北苑家园茉藜园 主卧独卫带阳台 出门是易世达 出行方便,106,3300,31.13207547
北苑家园绣菊园 各种单间出租 看房随时,20,2200,110
润泽公馆 别墅区 三居室出租 要高品质的客户,152,12000,78.94736842
出租5/13号线北苑望春园温馨大2居、!10分!,100,7100,71
5号线立水桥南站400米 北苑旭辉奥都大两居 看房随时,89,6500,73.03370787
北苑家园 清友园 精装二改三 可朋友合租 集中供暖 近5号线,108,7800,72.22222222
北苑家园 蕴实园 精装二改三 看房方便 近来春园 广华居 可,90,8100,90
北卫新园 精装大三居 精装修 手次出租 随时入住 真实照片,160,10000,62.5
"紫绶园清友园 短租两居,精装修,干净整洁,随时看房",88,6300,71.59090909
"北京华贸城开间,家具家电齐全,交通便捷随时看",55,5400,98.18181818
"主卧独卫,主卧独卫,先到先得 可零押金月付",30,2600,86.66666667
"天润福熙大道,精装三居出租 看房方便 房子比照片好",126,15000,119.047619
北苑 旭辉奥都 精装两居 婚房 5号.线立水桥南站,96,7500,78.125
北苑路北 华发颐园 豪装三居室 南北通透 小区 拎包入住,138,13800,100
13号线城铁北苑 华贸城世华泊郡 精装正规三居 看房随时,130,10000,76.92307692
北苑家园 茉藜园 温泉入户的小区 全新家具家电,28,2700,96.42857143
北苑家园 绣菊园 三改四 整租 大甩卖 欢迎致电,106,8000,75.47169811
北苑家园绣菊园精装三居室 同事合住 价格便宜 看房随时,120,9500,79.16666667
南向一居室家电齐全,67,6000,89.55223881
"5号线立水桥南,绣菊园精装小两居,清友园茉藜园望京旭辉附近急",77,6100,79.22077922
北苑 绣菊园出租三改四 可同事朋友合住,110,8000,72.72727273
半空房出租 南北四居 奥森公园 高楼层采光好,212,20000,94.33962264
"大屯路东附近北苑6号院精装三居,可同事合租,",100,8000,80
北苑绣菊园精装两居室 价格便宜 价格便宜 看房随时,87,6099,70.10344828
让梦飞起来就在这 北苑家园蕴实园 北苑家园蕴实园,98,7500,76.53061224
中铁国际城 户型:2室2厅1厨1卫1阳台 8500元 求电,89,8500,95.50561798
南北通透 客厅、卧室带飘窗 奥森 安静不临街 带家具,101,10000,99.00990099
北苑家园绣菊园 正规2居 集中供暖 可以合住低于市场价,80,5900,73.75
"北苑家园 紫绶园精装南向大两居,出行便捷。小区周边商城齐全",80,6100,76.25
北苑紫绶园大两居 全装全配 出行便利 价格便宜随时看房,80,5800,72.5
南北通透 内部为工作室 奥森公园 人车分流,206,23000,111.6504854
东西通透 正观奥森公园 带阳台 落地窗 高层采光好,159,17500,110.0628931
北苑绣菊园南区一居 临公交 铁 房子 看房随时,60,5800,96.66666667
可汇园国际中安盛业大厦 世奥国际150平写字楼 急租,150,19000,126.6666667
厅大100平千鹤家园汇园国际汇欣中安盛业大厦200平开间,200,24000,120
可办营业执照 汇园国际汇欣大厦小面积急租,70,12000,171.4285714
亚运村 千鹤家园 汇园 洛克时代 中安盛业大厦300平 写字楼,300,35000,116.6666667
北苑 茉藜园北苑6号院大三居可同事合租近5可押0月付,90,8300,92.22222222
豪装三居 北苑平安嘉苑在次出租全欧家具 看房提前联系,138,11000,79.71014493
北苑 立水桥南美立方精装大一居集中供暖拎包入住可同事合租,60,5600,93.33333333
媒体村旁北苑天居园 精装大两居两卫 交通便利邻 拎包入住,138,11000,79.71014493
北苑媒体村旁 天畅园大三居房位置 周边配套齐全有钥匙,165,16000,96.96969697
北苑 润泽悦溪 豪装大三居 带花园 小区拎包入住随时入住,140,13000,92.85714286
豪装大一居 北苑5天居园拎包入住 随时看房0押金,80,6800,85
北苑家园望春园精装小两居 临拎包入住可同事合租 0押金,98,6500,66.32653061
北苑立水桥南 美立方精装大开间家电全齐近5随时看0押金,58,5000,86.20689655
媒体村旁 北苑天乐园各种单间厅隔送阳台+花园 0押金,40,3300,82.5
北苑立水桥南站 美立方精装复式3居居家随你停车方便随时住,120,8500,70.83333333
北苑 奥森正北门林奥嘉园精装大两居 生活方便好停车集中供暖,118,10000,84.74576271
北苑路北拂林园 出门即新出各种单间拎包住 可0押金,39,2500,64.1025641
北苑万达大湖旁 林奥嘉园精装三居集中供暖 可同事合租观奥森,135,10500,77.77777778
北苑路北 媒体村旁天畅园 精装大三居交通便利着急租 随时入驻,170,17000,100
北苑来广营 恒大名都精装两居集中供暖拎包入住 近望京有钥匙,80,7000,87.5
精装大一居 北苑美立方集中供暖随时入住家电全齐交通便利有钥匙,57,5700,100
豪装两居 北苑天翠园奥森旁观景房 交通购物方便拎包入住有车位,130,10000,76.92307692
北苑5 万科星园精装次卧 两卫生间 可0押金,20,2500,125
5 北苑路北立水桥美立方 精装大开间配套齐全可0押金月付,55,5000,90.90909091
北苑路北 北苑2号院精装两居室集中供暖临 拎包入住可0押金,100,6200,62
北苑家园 美立方精装小两居近5 拎包入住 周边配套完善,65,6200,95.38461538
北苑立水桥南 华发颐园精装大开间 出门即购物方便可0押金,59,5500,93.22033898
北苑立水桥南美立方平安嘉苑 精装小三居临5拎包入住,125,10500,84
北苑来广营 来北家园精装一居 好停车低于市场价 您看房我聊价,65,5300,81.53846154
豪装两居 北苑 媒体村旁 天居园 大两居 空调 拎包入住,110,10000,90.90909091
北苑 奥森北门林奥嘉园精装80平大一居交通方便好停车集中供暖,79,7300,92.40506329
北苑 上元君庭豪装大三居东西通透 直观奥森天然氧吧拎包入住,165,17000,103.030303
北苑 北辰购物拂林园精装大两居出租 交通方便拎包入住,143,10000,69.93006993
四居8000只要8000可同事合住绣菊园近5可0押金月付,138,8000,57.97101449
出门北苑路北 拂林园 新出各种单间面积大带阳台 可0押金,35,3000,85.71428571
半空房出租 南北四居 奥森公园 高楼层采光好,212,20000,94.33962264
厅大100平千鹤家园汇园国际汇欣中安盛业大厦200平开间,200,24000,120
可汇园国际中安盛业大厦 世奥国际150平写字楼 急租,150,19000,126.6666667
可办营业执照 汇园国际汇欣大厦小面积急租,70,12000,171.4285714
亚运村 千鹤家园 汇园 洛克时代 中安盛业大厦300平 写字楼,300,35000,116.6666667
"北苑家园 紫绶园精装南向大两居,出行便捷。小区周边商城齐全",80,6100,76.25
北苑紫绶园大两居 全装全配 出行便利 价格便宜随时看房,80,5800,72.5
"5号线立水桥南,绣菊园精装小两居,清友园茉藜园望京旭辉附近急",77,6100,79.22077922
"大屯路东附近北苑6号院精装三居,可同事合租,",100,8000,80
北苑 绣菊园出租三改四 可同事朋友合住,110,8000,72.72727273
让梦飞起来就在这 北苑家园蕴实园 北苑家园蕴实园,98,7500,76.53061224
北苑绣菊园精装两居室 价格便宜 价格便宜 看房随时,87,6099,70.10344828
北苑家园绣菊园 正规2居 集中供暖 可以合住低于市场价,80,5900,73.75
中铁国际城 户型:2室2厅1厨1卫1阳台 8500元 求电,89,8500,95.50561798
急租4室 带阳台 装修好家具家电齐全 采光好 花园社区,199,25000,125.6281407
主卧独卫 北苑 望春园 带落地阳台 家电齐全采光好 拎包住,30,2700,90
北苑 旭辉奥都 精装两居 婚房 5号.线立水桥南站,96,7500,78.125
(地铁五号线)北苑望春园精装大2居 业主直租 价位能谈,103,7800,75.72815534
"5号线立水桥南,华发颐园婚房三居旭辉奥都美立方望春园附近北辰",122,12000,98.36065574
物业直租 北苑美立方 华发颐园旭辉奥都 一居室 随时入租,50,5100,102
北苑家园望春园 三居两卫 业主直租 看房打电话,90,9500,105.5555556
物业出租望春园 华发颐园旭辉奥都拎包入住 随时入住,90,7500,83.33333333
北苑 立水桥南站 筑华年 二改三 同事同学 合租好房集中供暖,100,8200,82
假壹赔百!真实图片!北苑筑华年三居7400元出租!可同事合住,100,7400,74
立水桥南茉藜园精装两居、超格、家具齐全、随时入住!!,118,6000,50.84745763
北苑家园 单间出租 房子干净 看房随时,20,2500,125
北苑融富中心+大四居+户型方正+空房+周边交通便利配套成熟,235,30000,127.6595745
奥森周边装修的一套!出租中的星耀!青铜价格,140,12000,85.71428571
北苑家园 望春园 精装两居室 看房方便 集中供暖 近5号线,90,7500,83.33333333
北苑家园 林奥嘉园 精装两居室 看房方便 拎包住 集中供暖,98,9500,96.93877551
"北苑天畅园一居室,装修,随时入住",89,7500,84.26966292
5号线媒体村 大面积房 户型好 好利用 楼 交通,180,16500,91.66666667
北苑 媒体村旁 天畅园 大四居房 邻 随时看房,185,16500,89.18918919
稀户型 北苑路北 媒体村 天畅园 精装大2居 居家都行,130,11000,84.61538462
临街天畅园360平临街高层两套打通3.6万,360,36000,100
媒体村天畅园南门精装三居空房地下车位购物中心出行方便,186,16800,90.32258065
急租景龙国际旁天畅园 186平米房空房 随时看房,186,16500,88.70967742
天畅园 精装 两居室 交通便利 随时可看 零押金 月付,110,10000,90.90909091
北苑媒体村立水桥南 天畅园精装小三居 可同时合租,133,8200,61.65413534
5号线 奥森正北门林奥嘉园精装二改三 生活方便好停车集中供暖,118,10000,84.74576271
近立水桥南 精装全齐两居业主首租 干净整洁,95,7300,76.84210526
华发颐园独立阳台+小区+押零月付、头次出租、好房!!,65,5200,80
"单间出租北苑 清友园主卧独卫带阳台,集中供暖,可押零付一",30,3500,116.6666667
单间出租北苑家园 绣菊园 精装合住房 近5号13号线,25,2650,106
"单间出租北苑家园清友园,合租主卧室次卧室随时看房随时入住",20,2400,120
美立方新上 精美开间 出门口 照片现状 可零押金月付,50,5000,100
认证房口媒体村天畅园106平6800,106,6800,64.1509434
媒体村天畅园183平口 仅14500,183,14500,79.23497268
北苑口媒体村125平仅租8500,125,8800,70.4
店长推荐103平7500元口,103,7500,72.81553398
认证房2室 只需5500元 物有所值,85,5500,64.70588235
"店长推荐!润泽悦溪好房出租,舒适,干净整洁 整租",89,7000,78.65168539
"润泽公馆,南北通透,,家具家电齐全 出租整租",145,12000,82.75862069
北苑 福熙大道南北通透三居 家具家电齐全,160,12000,75
北苑 福熙大道南北通透三居 家具家电全带 整租,166,13000,78.31325301
好房 卷土重来 青年城精装三居带地下 可居家可,245,10000,40.81632653
房源 顶层复式 青年城精装三居 顶层复式 出租,200,13000,65
南北通透 出租 北京青年城精装两居 超低价位,110,7500,68.18181818
三居 出租 北苑 青年城精装南北三居 超低价位,125,7800,62.4
南北通透 出租 北京青年城精装两居 超低价位,110,7500,68.18181818
青年城 精装 主卧2700 次卧2400 交通方便生活便利,123,2600,21.13821138
北京青年城主卧 只要看好就能谈价 月付0押金,145,2600,17.93103448
南北通透 出租北京青年城精装两居 高品质,110,7500,68.18181818
北苑北京青年城 精装开间。西边物美 交通便利 方便看 有钥匙,40,3900,97.5
山水蓝维 华贸城 福熙大道旁 新上豪装3居3卫 慢无,210,23000,109.5238095
北苑 润泽悦溪两居 小区 业主长期租 拎包住!,110,8200,74.54545455
润泽悦溪精装大卧室 家电齐全拎包入住 地铁北苑站 公交,23,2599,113
5号线北苑路北 筑华年精装两居室 人车分流 随时看房,106,7100,66.98113208
为你而选为你为家 北苑茉藜园 精装一居,65,5800,89.23076923
全套家具 房保持的好 家装品质好 可以长租 奥森+,138,11500,83.33333333
眼睛户行东向两居室 高层 好装修 环形跑道+奥森+5号线,133,10000,75.18796992
北苑 清友园 2室 不临街 看房随时业主直租,99,7500,75.75757576
山水 南北通透 两居室 没有对外公开出租我知道,98,8500,86.73469388
"13朝阳北苑路北,蕴实园赢秋苑广华居附近青年城开间随时看",45,4400,97.77777778
亚奥北苑 精装2居可以空房可以配齐家具家电看房随时有钥匙,89,7300,82.02247191
5号线北苑路北站 佳兴园精装开间 业主直租 随时看房,50,5100,102
朝阳北苑 润泽公馆精装两居,88,8300,94.31818182
"5号线北苑路北站,平安嘉苑欧式装修,可合住",115,10500,91.30434783
北苑亚运村小营朝南1居看房随时小区新环境好,60,5200,86.66666667
"婚房哪里逃,房价还能聊。13号线北苑站,润泽悦溪一层带地下",89,12000,134.8314607
北苑家园蕴实园3居看房随时可合住可整租看房随时有钥匙,100,8300,83
"13号线北苑站,蕴实园时代庄园来春园广华居来广营望京西可合住",79,6300,79.74683544
业主直租大一居带飘窗看房随时有钥匙交通方便,70,6200,88.57142857
"5号线北苑路北,佳兴园精装三居,北卫新园北辰美立方天畅园瑞普",120,9999,83.325
"13号线北苑站,山水蓝维精装主卧,来春园赢秋苑广华居时代庄园",140,2500,17.85714286
别墅 空房三居室 中楼层 适合 北苑路北站600米,175,22000,125.7142857
