房源名称,面积,租金,单平米租金
龙跃苑东五区 精装次卧和主卧独卫出租 霍营回龙观站月付房租,15,2000,133.3333333
云趣园一区 正规主卧独卫带阳台 八号线育知路 精装 可月付零押金,28,3500,125
"租房(0押金,可月付)次卧 (8号线育知路)随时看房",15,1700,113.3333333
天露园南向主卧带独立卫生间 押0付1 随时看拎包住,28,2800,100
押0付1 田园风光正规卧室 临8号线平西府站 随时看 拎包住,15,2100,140
珠江摩派精装三居 复式户型 明厨明卫 全景落地窗 客押一付三来住,98,5000,51.02040816
"朱辛庄.北区,小区环境优雅 闹中取静交通便利",12,1150,95.83333333
0押金可月付 精装修正规三居室电梯房距离地铁500米随时入住,90,8500,94.44444444
生命科学园 领秀慧谷精装修三居室,89,6500,73.03370787
回龙观东大街地铁 龙锦苑东一区两居室 交通便利,90,6000,66.66666667
矩阵小区 精装开间 随时看房 拎包入住 可0押月付 新配家具家电,45,3400,75.55555556
龙跃苑三区 单间出租 家具家电齐全 拎包入住 零押月付 豪华装修,147,3600,24.48979592
国风美唐二期 三家合租出租一间主卧带阳台 电梯房包物业取暖,20,2500,125
龙跃苑三区 精装主卧独卫和次卧出租 霍营回龙观站 月付房租,28,2800,100
回龙观龙腾苑六区精装大主卧3000,99,3000,30.3030303
"霍营地体口,精装三居,接受合租,包取暖",96,7500,78.125
龙腾苑六区 南向大主卧带阳台 0押金月付 13号线回龙观龙泽随时看,35,3500,100
霍营城铁 精装主卧带阳台 可月付 龙跃苑东四区 随时看房,30,2700,90
龙跃苑东四区 精装次卧和主卧出租 霍营回龙观站 月付房租零押金,15,1900,126.6666667
0押金月付 龙腾苑二区 精装次卧 13号线回龙观龙泽新龙城龙跃龙博,18,2100,116.6666667
珠江摩尔国际中心复式结构 地铁永旺朱辛庄生命科学园,160,9500,59.375
回龙观新村3居出租随时看房西二旗上地百度软件园,90,7000,77.77777778
田园风光雅苑 主卧独卫带储物间 押0付1 地铁8号线平西府站,25,2900,116
龙锦苑四区 豪装三居 交通便利 家电齐全 可0押金月付 随时看房,121,5600,46.28099174
"珠江摩尔 大三居室,业主着急出租只要13000 能",184,13000,70.65217391
龙跃苑东四区 精装两居室 月付房租 拎包入住,108,6500,60.18518519
北店嘉园.北区 精装修新鲜出租 拎包入住,18,1800,100
企赛推荐 龙博苑一区 13号线 配套齐全,122,7500,61.47540984
马连店小区 随时看房 平西府站 可0押月付 新配家具 南北通透,90,6000,66.66666667
龙跃苑三区 精装主卧和次卧出租 霍营回龙观站 月付房租零押金,22,2100,95.45454545
"租房 (0押金,可月付)两居室 流星花园三区(8号线平西府)",100,6999,69.99
"回龙观,领秀慧谷,朱辛庄,采光好,家具家电齐全!!",83,5500,66.26506024
东亚上北 精装一居室 电梯房包物业取暖 随时入住 可押零付一,55,4500,81.81818182
首开智慧社三居包物业取暖,132,11500,87.12121212
押零付一 八号线 平西府站 马连店小区 三居室 精装电梯房包取暖,85,6600,77.64705882
龙跃苑东五区 精装次卧和主卧独卫出租 霍营回龙观站 月付房租,15,2000,133.3333333
龙城花园 精装两居室 生命科学园 8号线朱辛庄地铁站 0押金,65,4900,75.38461538
田园风光西区 精装两居室 包物业取暖 合租一家人即可 可压零附一,85,6000,70.58823529
企赛推荐 首开智慧社 精装两居 干净整洁 温馨舒适,89,6000,67.41573034
领秀慧谷 精装两居室 全宜家家具 双线 拎包入住,82,6500,79.26829268
龙跃苑四区三室一厅一卫,120,8200,68.33333333
霍营地铁 龙跃苑东五区豪装大两居 头回出租 只此一套,98,6700,68.36734694
龙跃苑东四区优化间 月付 拎包入住,125,2800,22.4
"租房 公园悦府(0押金,可月付)主卧,包取暖(8号线平西府)",120,2400,20
龙锦苑一区 两居室 押0付1干净整洁 交通便利 随时看房,89,6000,67.41573034
"精装修阳隔,光线好,家居家电齐全,拎包入住",120,2800,23.33333333
龙锦苑东五区(8号线和13号线的交汇)整租三居室+精装修。,128,6500,50.78125
龙禧苑 业主直租 包水电费 正规卧室带独立卫生间 有钥匙 拎包住,25,2500,100
"北回归线 环境整洁清爽,光照较好,冬暖夏凉",13,1300,100
流星花园精装3居室+家电齐全+随时看房随时入住+南北通透采光好,111,7500,67.56756757
"地铁边,急租好房相寓4.0装修四居两卫 可押零付一 合租不超过十",138,9500,68.84057971
"租房(0押金,可月付)主卧独卫 (13号线龙泽站)随时看房",25,2600,104
13号线回龙观旁两居室业主直租,80,6300,78.75
回龙观育新地铁泰华龙旗广场,88,6500,73.86363636
七里渠 精装两居室 朱辛庄站 采光好 随时可以用房,82,5200,63.41463415
东村家园 三户合租 家具齐全 押0付一 真实图片 8号线13号线,20,2300,115
金域华府一期 万科精装 看房随时,89,7000,78.65168539
龙锦苑东二区 精装三居两卫 合租一家人即可 可押零付一,125,7200,57.6
龙锦苑东一区 豪装3居2卫 邻近8号线 包物业科押0月付,125,8000,64
珠江摩派国际中心 精装修 随时看房 生命科学园地铁 珠江摩尔,60,5500,91.66666667
霍营地铁 龙跃苑东四区 主卧独卫 零押月付 拎包入住,97,3400,35.05154639
出租两居室 装修没的说 电梯房包物业供暖 下楼平西府 月付,78,7800,100
和谐家园二区 精装正规两居室 随时看房 8号线,98,7500,76.53061224
大五居室 合租看过来 不超过十个人 花园洋房 可押零付一 随时住,157,12000,76.43312102
"二拨子新村.东区,家具家电齐全,交通方便,",15,1500,100
马连店小区 精装两居 新配家具家电 随时看房 0押月付 采光好,80,5400,67.5
龙腾苑三区精装两居室大次卧 看房随时入住随时,98,2400,24.48979592
国风美唐 三居室看房随时 随时住 跳楼就是地铁 方便,93,8800,94.62365591
珠江摩尔 西向两居室 复式格局 可 使用面积大 地铁,160,9500,59.375
0押金月付 龙跃苑新上正规大三居 南北通透 精装修,125,8000,64
霍营 回龙观东大街 爱家相寓豪华装修 拎包入住 零押月付,100,3100,31
龙跃苑三区 单间出租 家具家电齐全 拎包入住 零押月付 豪华装修,147,3600,24.48979592
"押零付一 龙锦苑东三区 四居两卫,五分到8号线,精装修 信用租房",135,9000,66.66666667
国风美唐二期 正规三居室 精装修 八号线回龙观东大街站 霍营站,98,8000,81.63265306
东亚上北中心电梯房 精装修家具齐全 看房方便随时起租 近地铁,40,4300,107.5
押零付一 田园风光东区 精装修 主卧独卫 八号线 平西府站,25,3200,128
家 触手可及 回龙观天露园小区 合租单间 可合租月付,12,1800,150
直租 押一付一可短租 租金月付 免费健身房书吧花园,30,4950,165
"合租朝南次卧1700/月, 两家合住,业主出租。",18,1700,94.44444444
"龙锦苑东一区,两居室5600,中间楼层,102平,随时看房,",102,5600,54.90196078
企赛推荐 龙博苑一区 北门13号线 精装 提前预约,90,5600,62.22222222
押零付一 龙跃苑三区 三家合租出租主卧独卫 霍营地铁站,25,3000,120
0押金月付 龙跃苑正规三居出租 精装修 南北通透,124,7800,62.90322581
店长力推 霍营地铁 龙跃苑东四区 豪华装修 零押月付 拎包入住,98,2800,28.57142857
云趣园一区 正规两居室 精装 八号线育知路 可月付 押零付一,100,6400,64
西二旗回龙观新村精装二改三可整租可分租 交通便利 可随时看房,75,7000,93.33333333
龙回苑 南北通透 随时看房 平西府站 新配家具家电 拎包入住,90,6100,67.77777778
0押金可月付 马连店 主卧 新家具 地铁8号线附近 随时看房,23,2300,100
龙跃苑东五区 精装次卧和主卧独卫出租 霍营回龙观站 月付房租,15,2000,133.3333333
"珠江摩尔的好房源都是因为观望而错过了,难道你们还想历史重演",166,9500,57.22891566
天露园新龙城 正规大三居两卫 零押金月付 13号线龙泽站,130,7500,57.69230769
押零付一 云趣园二区 精装两居室 育知路地铁站步行5,75,6300,84
佰嘉城 大次卧带阳台 13号线龙泽 随时看房入住 好房天露园,18,2700,150
龙湖冠寓 长租短租皆可 共享厨房 免费健身房 交通便利,30,4000,133.3333333
美唐 南向大开间 不可只能 独门独户 霍营,60,5900,98.33333333
"租房(0押金,可月付)两居室 (8号线育知路)随时看房",100,6000,60
"国风美唐,霍营地铁口,精装一居,包取暖,只要4900",58,4900,84.48275862
租房 (业主直租 精装两居室 8号线平西府地铁,90,6500,72.22222222
首开智慧社三室一厅二卫,132,12000,90.90909091
回龙观东大街地铁 龙锦苑东一区两居室 交通便利,90,6000,66.66666667
龙锦苑东五区 正规精装三局两卫 一家人合租均可 干净整洁 可月付,136,7700,56.61764706
龙腾苑四区 零押金月付 出租次卧 地铁站13号线回龙观城铁站,16,2000,125
三家合租 大次卧 霍营回龙观站 月付房租零押金,135,2000,14.81481481
"回龙观龙锦苑5区,非中介 南北通透 个人直租",20,1700,85
尚.城花园 精装修 复式格局 落地窗 永旺商城 随时入住,116,5700,49.13793103
回龙观东大街地铁 龙锦苑东一区两居室 交通便利,90,6000,66.66666667
租房0押金.可月付主卧独卫 看房随时,30,3000,100
0押金可月付 精装修正规三居室电梯房距离地铁500米随时入住,90,8500,94.44444444
霍营地铁 0押金月付 龙跃苑新上精装大三居 南北通透 拎包入住,125,8000,64
龙锦苑东三区 精装两居室 三层 合租一家人即可,102,5800,56.8627451
正规卧室 押0付1 全新配置 随时可看.拎包住,20,2200,110
押零付一 龙跃苑二区 精装两居室 霍营地铁站步行500米,75,6500,86.66666667
紫晶七星广场 开间 随时看房 新配家具家电 平西府站 0押月付,40,4100,102.5
金域华府三居室 可长租 有车位可单租,106,9000,84.90566038
田园风光西区 精装两居室 包物业取暖 合租一家人即可 可压零附一,85,6000,70.58823529
马连店小区 南北两居 随时看房 新配家具家电 可0押月付 采光好,90,5300,58.88888889
回龙观地铁 龙腾苑六区精装大卧室看房随时,97,2000,20.6185567
"尚城小区的好房源不是天天都有,当你看好以后一定要出手!",116,5100,43.96551724
押零付一龙跃苑东四区 正规主卧 精装十三号线霍营 八号线霍营,20,2700,135
0押金月付 主卧龙腾苑龙禧苑龙泽苑13号线回龙观站随时住,25,2200,88
整租 首开智慧社精装大开间 交通便利 看房随时伶包入住,51,5100,100
流星花园二区 随时看房 精装三居室 拎包入住 欧式装修 0押月付,129,5900,45.73643411
龙禧苑 业主直租 包水电费 正规卧室带独立卫生间 有钥匙 拎包住,25,2500,100
公园悦府 南向精装主卧独卫带飘窗 电梯房包物业供暖 平西府,119,3200,26.8907563
押零付一 马连店小区 正规朝南主卧 精装 八号线平西府站 三家住,20,2400,120
月付首开智慧社精装主卧独卫带阳台 地铁13号线回龙观站,140,3580,25.57142857
押零付一 龙锦苑东二区 正规三居室合租一家人即可 东大街地,125,7500,60
押零付一 泰华龙旗广场 精装两居室 回龙观地铁站步行10分,80,7300,91.25
0押金月付龙华园正规两居室包物业取暖地铁13号线,85,5500,64.70588235
霍营地铁 龙跃苑东四区朝南主卧带三家合租 零押月付,28,2500,89.28571429
龙博苑二区一室一厅一卫,59,5500,93.22033898
押零付一 龙锦苑东二区 正规三居室 精装修 八号线回龙观东大街站,135,8000,59.25925926
月付 零押金 龙腾苑六区 正规两居室 精装 十三号线回龙观 可合租,102,6300,61.76470588
"押零付一 云趣园一区 正规两居室 精装 八号线育知路站,低楼层",90,6300,70
霍营两居 包物业取暖 13线附近 预约看房,94,8000,85.10638298
企赛推荐 回龙观口 正规一室一厅出租 提前约 配套成熟,56,4500,80.35714286
押零付一 矩阵小区 一层带小院小开间 温馨家的感觉 真实图片,43,3500,81.39534884
回龙观 尚.城小区 永旺商场 生命科技园 朱辛庄 可看房,148,6000,40.54054054
"地铁边,急租好房温馨两居室 全新配置 电梯房包物业供暖 可押零",75,6300,84
马连店家园 次卧室 押0付1 地铁8号线平西府 随时看房,12,1900,158.3333333
西二旗 龙兴园西区 精装三居室 包物业取暖 8/13号线,101,6000,59.40594059
霍营地铁 龙跃苑东五区 精装大卧室 只此一套 拎包入住,125,2400,19.2
珠江摩派 南向三居室 业主着急出租只要5500 能,68,5500,80.88235294
龙禧苑二区 主卧独卫 可押0付1 地铁8号线平西府站 随时看房,25,2900,116
"北回归线 环境整洁清爽,光照较好,冬暖夏凉",13,1300,100
单间 龙跃东四 精装南向大主卧独卫 配置齐全 看房随时,142,3250,22.88732394
霍营地铁 龙跃苑东四区 拎包入住 零押月付,125,7000,56
天露园二区 主卧独卫精装修 随时看房 随时入住 国仕汇佰嘉城,20,3000,150
0押金月付 北京人家龙兴园西区正规两居室包物业取暖,80,5400,67.5
看房随时 主卧带独立卫生间 可以月付 零押金 霍营 回龙观,30,3300,110
8号线朱辛庄生命科学园 领秀慧谷 精装两居室 电梯房 随时看好房,90,6600,73.33333333
单间出租西三旗 育新地铁 三旗百汇 龙旗广场 东村家园主卧出租,25,2300,92
"35平米南向主卧独卫带阳台,包取暖,就在霍营地铁口国风美唐旁",35,3500,100
云趣园一区 精装两居室 南北通透 随时入住,75,6500,86.66666667
8号线 正规三居两卫 回龙观霍营 美廉美超市,132,3300,25
0押金月付龙华园正规两居室包物业取暖地铁13号线,66,5500,83.33333333
押0付1 田园风光 南向主卧带独立卫生间 临8号线平西府站,30,3000,100
龙锦苑东二区三室一厅二卫,125,7500,60
整租 泰华龙旗广 精装两居 配置齐全 交通便利 看房随时,80,7300,91.25
精装一居室 独立卫浴 24安保 家电齐全 拎包入住 免费健身可月付,30,4600,153.3333333
龙跃苑东五区 精装次卧和主卧独卫出租 霍营回龙观站 月付房租,15,2000,133.3333333
和谐家园二区 精装两居室 南北通透 随时入住 东大街站,75,6000,80
回龙观地铁 龙腾苑精装三居室 看房随时 价格便宜,142,8500,59.85915493
霍营地铁 龙跃苑东四区精装三居室 只此一套 看房提前联系,125,7300,58.4
"零押金月付,1900元精装次卧,龙跃苑国风美唐旁,错过后悔",16,1900,118.75
租房 (业主直租 精装两居室 8号线平西府地铁,90,6500,72.22222222
单间 龙跃东四 精装南向大次卧带阳台 配置齐全 看房随时,142,2800,19.71830986
龙跃苑东五区 精装次卧 月付房租零押金 三家合租 霍营回龙观,97,1800,18.55670103
"地铁边,急租好房大五居室 合租看过来 不超过十个人 花园洋房 可",157,12000,76.43312102
首开智慧社两居,132,12000,90.90909091
独门独院 一层带小院 情侣优选 东大街 押零付一 随时入住,35,3500,100
"租房(0押金,可月付)两居室 包取暖 (8号线平西府)随时看房",80,6000,75
品牌直租 全新家电配套齐全 拎包入住 环保装修 押一付一,30,4600,153.3333333
龙锦苑东二区 四居室两卫 精装 八号线回龙观东大街 可月付 押零,135,7800,57.77777778
押0付1回龙观小区 南向主卧 全新配置 拎包入住,25,2500,100
回龙观地铁 龙腾苑精装两居室 看房随时,98,7500,76.53061224
龙锦苑东三区 三居两卫 家电齐全 可以合租 看房方便,125,7700,61.6
龙跃苑三区 精装主卧带阳台 霍营回龙观站 月付房租零押金,25,2100,84
押0付1 回龙观龙泽天露园国仕汇精装大次卧4家合住地铁13线,18,2250,125
龙跃苑三区 单间出租 家具家电齐全 拎包入住,147,3600,24.48979592
龙泽 龙华园 正规两居室 装修看照片 随时拎包入住,85,6200,72.94117647
龙跃苑三区 精装主卧和次卧出租 霍营回龙观站 月付房租零押金,22,2100,95.45454545
龙湖冠寓 免费健身房 阳光开间 独立卫浴 交通便利 智能门锁,30,4000,133.3333333
"二拨子新村.西区,小区安静安全,环境适合",15,1600,106.6666667
"北安河路甲八号院,小区安静安全,环境适合",26,1850,71.15384615
直营 金域华府二期三居出租,117,9500,81.1965812
海淀西二旗 回龙观新村 三家合住 南向卧室 精美装修随时入住,24,1800,75
"龙锦苑东一区,两居室5600,中间楼层,102平,随时看房,",102,5600,54.90196078
"租房(0押金,可月付)开间 (13号线回龙观)随时看房 包物业取",50,4100,82
0押金月付 正规龙博苑三区一室一厅一卫,65,4800,73.84615385
回龙观佰嘉城小区 次卧出租 房租可以押一付一,16,1900,118.75
0押金月付精装三居室包物业取暖地铁13号线,120,7000,58.33333333
珠江摩派空地止随时可注、册 业主急租 看房随时配套成熟,61,5500,90.16393443
天露园 三居两卫 客厅无 主卧独卫 押0付1 随时看 拎包住,28,2600,92.85714286
回龙观龙泽流星花园三区精装一居室450013号线随时看房,50,4500,90
回龙观佰嘉城小区精装三居室13号线龙泽,128,8000,62.5
"地铁边,急租好房温馨两居室 全新配置 电梯房包物业供暖 可押零",75,6300,84
押零付一 国风美唐二期 南北通透三居室 电梯房包物业供暖 合租,98,9000,91.83673469
回龙观云趣园一区 0押金月付 精装两居室 随时看房 有钥匙,110,7500,68.18181818
金域华府二期 精装修 业主 出租,84,8000,95.23809524
国风美唐二期 豪装两居室 电梯房包物业取暖 东大街地铁站,85,7500,88.23529412
泰华精装两居室 长签两年不 家具齐全 随时看房入住,90,7000,77.77777778
回龙观东大街天龙苑小区 精装北向大开间 晚上可以看房,47,4500,95.74468085
回龙观霍营 龙锦苑四区 精装两居室 押0付1 随时入住可合租,95,6999,73.67368421
单间 龙跃苑四区精装大次卧带阳台 出门就是超市,138,2700,19.56521739
"此房为南北向五室三厅四卫,建筑面积为260平米",260,12000,46.15384615
龙锦苑东二区 三家合租 出租一间主卧独卫 可压零附一 东大街,25,2500,100
企赛推荐 首开智慧社 精装两居 干净整洁 温馨舒适,89,6000,67.41573034
押零付一 龙锦苑六区 四家合租两卫 出租主卧带阳台 男女不限,25,2500,100
回龙观 和谐家园二区 精装正规两居室 配套齐全 可免押金入住,98,6800,69.3877551
龙跃苑四区 精装三居室 霍营回龙观站 月付房租零押金,124,7600,61.29032258
华府全南两居带小院家具家电齐全 万科精装修,81,7600,93.82716049
佰嘉城小区 合租的次卧出租 看房提前联系 随时起租 房租可押一,16,2000,125
西二旗 龙兴园西区 精装三居室 集中供暖 13号线/昌平线,115,7000,60.86956522
"8号线育知路站,云趣园二区精装主卧次卧,相寓全新配送押0付1",128,2999,23.4296875
租房 (业主直租 精装两居室 8号线平西府地铁,90,6500,72.22222222
龙跃苑东二区 精装朝南大阳隔 三家合租 采光好 面积大 值得一看,30,2600,86.66666667
霍营回龙观城铁 精装主卧 合租人少 可合租 随时看,25,2500,100
泰华龙骑广场 婚房两居室 家具齐全 押0付一 8号线育新站,90,7300,81.11111111
温馨小三居 价格实惠 大户型三个卧室面积一样大 可押零付一 随时,102,6300,61.76470588
霍营地铁 龙跃苑东四区 拎包入住 零押月付,125,7000,56
云趣园一区 精装两居室 南北通透 随时入住,75,6500,86.66666667
北店嘉园 地铁八号线 随时看房 新配家具 可0押月付 拎包入住,97,5600,57.73195876
"合租朝南次卧1700/月, 两家合住,业主出租。",18,1700,94.44444444
13号线霍营8号线东大街站 国风美唐 一居室 电梯房 押0付1回龙观,30,3600,120
回龙观新村 精装次卧 押一付一 三家合租 西二旗13号线,20,2100,105
霍营地铁 豪华装修南卧室带阳台 拎包入住 零押月付,134,2400,17.91044776
"地铁边,急租好房出租精装大三局两卫 婚房出租 一家人优先 随时",126,8300,65.87301587
家 触手可及 回龙观佰嘉城 合租单间 可月付,16,2100,131.25
龙博苑二区正规两居室出 业主直租6500元看房方便,80,6500,81.25
租房(0押金.可月付) 一居室 (13号线/8号线平西府) 看房随时,50,4700,94
龙腾苑二区 龙腾苑四区 正规次卧 二层 0押金月付,16,2300,143.75
公园悦府 次卧室 押0付1 地铁8号线附近 随时看房,16,2000,125
云趣园一区三室一厅一卫,104,6800,65.38461538
"地铁边,急租好房北向精装大开间 电梯房包物业管供暖 可押零付一",46,4500,97.82608696
租房(0押金.可月付)主卧 8号线育知路←包物业取暖 看房随时,80,2000,25
天露园二区 主卧独卫精装修 随时看房 随时入住 国仕汇佰嘉城,20,3000,150
佰嘉城 主卧独卫精装修 可押0月付 天露园国仕汇 8号线,20,2900,145
"租房(0押金,可月付)两居室 电梯房(8号线平西府)随时看房",100,6500,65
"地铁边,急租好房大五居室 合租看过来 不超过十个人 花园洋房 可",157,12000,76.43312102
龙跃苑东五区 精装两居室 霍营回龙观站 业主装修 月付房租,98,6500,66.32653061
品牌直租 智能门锁 家电齐全 拎包入住 免费健身房 可短租,30,4100,136.6666667
霍营地铁 龙跃苑东四区朝南主卧带三家合租 零押月付,28,2500,89.28571429
龙跃苑东五区 出门就霍营地铁 豪华装修两居室 零押月付 拎包入住,98,6600,67.34693878
正规大三居室 和谐家园 公园悦府 8号线回龙观东大街城铁站,110,7500,68.18181818
公园悦府 南向精装主卧独卫带飘窗 电梯房包物业供暖 平西府,119,3200,26.8907563
8号线 正规三居两卫 回龙观霍营 美廉美超市,132,3300,25
押0付一 龙跃苑四区 精装大次卧出租 霍营回龙观边 随时入住,20,2200,110
北向精装大开间 电梯房包物业管供暖 可押零付一 随时看房入住,46,4500,97.82608696
回龙观龙腾苑六区精装大主卧3000,99,3000,30.3030303
霍营地铁 龙跃苑东五区 精装大卧室 只此一套 看房提前联系,125,2300,18.4
南向大卧室带阳台 龙跃苑东二区 8号线霍营城铁站 零押金月付,20,2800,140
两居精装修 龙腾苑三区 可押0月付 13号线回龙观龙泽 新龙城,117,7300,62.39316239
回龙观佰嘉城小区 次卧出租 房租可以押一付一,16,1900,118.75
领秀慧谷 精装两居室 朱辛庄地铁 家具家电齐全 随时看房,89,5500,61.79775281
"领秀慧谷 环境整洁清爽,光照较好,冬暖夏凉",16,1450,90.625
"龙锦苑东一区,两居室5600,中间楼层,102平,随时看房,",102,5600,54.90196078
国风美唐 房源 带电梯 包供暖 城铁 8/13号线霍营,60,5599,93.31666667
龙腾苑四区 正规三居室 精装 十三号线回龙观站 可押零付一 月付,125,7800,62.4
珠江摩尔国际 一个厅外加两个独立室 可,160,10000,62.5
回龙观 霍营地铁站 龙跃苑东二区精装两居室朝南大主卧独卫,125,3488,27.904
云趣园一区 三室一厅 房东直租 看房提前联系 已空置,103,7300,70.87378641
2室1厅1卫 0押金月付 拎包入住 龙博苑一区 13号线龙泽回龙观霍营,80,7200,90
国风美唐 主卧出租 包物业取暖 随时入住,25,3500,140
主卧带独卫 2200每月 0押金月付13号线回龙观龙泽佰嘉城,25,2200,88
主卧带独卫 2200每月 0押金月付 13号线回龙观龙泽佰嘉城8号线,25,2200,88
霍营地铁 龙跃苑东五区 精装大卧室 只此一套 拎包入住,125,2400,19.2
国风美唐三期 合租一家人即可 电梯房包物业取暖 霍营站,75,7000,93.33333333
0押金月付 13号线回龙观 龙跃苑四区 龙跃苑三区 房间内面积,30,2788,92.93333333
主卧独卫带飘窗 田园风光雅苑 可押0付1 地铁8号线平西府站,25,3000,120
押零付一 和谐家园二区 朝南主卧带阳台 八号线 回龙观东大街站,25,2800,112
押零付一 田园风光 正规两居室 电梯房 精装 八号线平西府,75,6200,82.66666667
田园风光 押0付1 南向带阳台 临8号线平西府站 拎包住,30,2700,90
珠江摩尔国际 地铁西二旗下一站 可 容纳多人 看房随时,160,10000,62.5
回龙观 霍营 龙跃苑东五区稀有两居室 南北通透 地铁站,97,6600,68.04123711
龙跃苑东五区 精装两居室 霍营回龙观站 月付房租零押金,98,6500,66.32653061
和谐家园一区 精装次卧出租 回龙观东大街站边 押0付一 可短,17,1700,100
龙跃苑中间楼层 精心装修 南北通透 家电齐全拎包入住,99,6000,60.60606061
龙跃苑东五区 精装次卧和主卧独卫出租 霍营回龙观站 月付房租,15,2000,133.3333333
租房 0押金.可月付 流星花园二区精装开间 13号线回龙观,50,4800,96
租房 0押金.可月付 流星花园二区精装开间 13号线回龙观,50,4800,96
龙腾苑精装两居室6300甩租!,99,6300,63.63636364
回龙观霍营 龙锦苑四区 精装两居室 押0付1 随时入住可合租,95,6999,73.67368421
霍营地铁站主卧独卫看房随时,30,3300,110
龙腾苑四区 零押金月付 出租次卧 地铁站13号线回龙观城铁站,16,2000,125
"霍营回龙观地铁站龙跃苑东四区,离地铁200",30,3200,106.6666667
龙博苑二区正规两居室低楼层出行方便看房随时,80,6200,77.5
龙锦苑东五区 南向主卧独卫出租 情侣优选 干净整洁 月付,136,2700,19.85294118
东村家园小三居室出租6500元,95,6500,68.42105263
矩阵小区 北回归线 精装一居 家电齐全 随时入住,47,4780,101.7021277
国风美唐 精装主卧 报物业取暖 霍营回龙观站 月付房租零押金,20,2300,115
龙跃苑东四区 南向主卧独卫出租 只此一套 拎包入住,30,3300,110
回龙观珠江摩尔二期精装南向小三居室 业主急租 看房方便,98,5800,59.18367347
"一层带院出租,户型好,楼层好,价钱也美丽,非诚勿扰,期待有缘",43,3480,80.93023256
"珠江摩尔 大三居室,业主着急出租只要13000 能",184,13000,70.65217391
龙锦苑一区 两居室 押0付1干净整洁 交通便利 随时看房,89,6000,67.41573034
珠江摩尔国际大厦3室2厅2卫 整租朝东 包物业取暖 精装修,176,12300,69.88636364
0押金可月付地铁13号线回龙观,85,8000,94.11764706
精装一居室 独立卫浴 24安保 家电齐全 拎包入住 免费健身可月付,30,4600,153.3333333
租房(0押金.可月付)主卧 8号线育知路←包物业取暖 看房随时,80,2000,25
首开智慧社三室一厅二卫,132,12000,90.90909091
国风美唐二期 豪装两居室 电梯房包物业取暖 东大街地铁站,85,7500,88.23529412
龙锦苑一区 正规两居室 交通便利 家电齐全 可0押金月付,97,5900,60.82474227
"温馨单间,家具家电齐全,拎包入住,环境优雅",19,2500,131.5789474
田园风光雅苑 大次卧 押0付1 地铁8号线附近 随时看房,14,2000,142.8571429
租房(0押金.可月付) 主卧 8号线平西府←看房随时,70,5800,82.85714286
回龙观地铁附近 龙腾苑精装两居室 看房随时,92,6500,70.65217391
"租房 公园悦府(0押金,可月付)三改四,包取暖(8号线平西府)",120,9999,83.325
云趣园三区精装两居室下楼地铁购物便利看房方便,93,6800,73.11827957
整租 龙跃苑东四区 精装两居 配置齐全 交通便利 看房随时,100,7300,73
押零付一 云趣园一区 正规朝南大主卧带阳台 八号线育知路站,20,2400,120
首开智慧社三居包物业取暖,132,11500,87.12121212
8号13号龙跃苑东五区出门就是地铁!精装俩居室便宜出租!,125,6500,52
看房随时 随时入住 电话联系 好房源很快就没有赶快,100,7000,70
西二旗 精装大开间 龙兴园西区 包物业取暖 可押0付1,56,3650,65.17857143
2室1厅1卫 0押金月付 拎包入住 龙博苑一区 13号线龙泽回龙观霍营,80,7200,90
龙跃苑东五区 精装次卧和主卧出租 霍营回龙观站 月付房租零押金,15,2100,140
单间 龙跃四 精装主卧独卫 配置齐全交通便利 看房随时,126,3350,26.58730159
龙湖冠寓 长租短租皆可 共享厨房 免费健身房 交通便利,30,4000,133.3333333
霍营龙跃苑东四区单间出租 精装修面积大 8号13号,20,2400,120
"次卧带独卫出租,家具家电齐全,,的房,莫错过",130,2400,18.46153846
"35平米南向主卧带独卫带阳台,国风美唐,包取暖,电梯房",35,3400,97.14285714
家 触手可及 回龙观天露园小区 合租次卧 可月付,16,1800,112.5
矩阵小区 随时看房 回龙观东大街站 可0押月付 新配家电家具,60,3700,61.66666667
"朱辛庄小区,精装现房,格局方正,男女不限,随时住",20,1650,82.5
龙腾苑三区精装两居室大次卧 看房随时入住随时,98,2400,24.48979592
80 90后白领社区 精装一居 独立卫浴 24安保 公区 免费健身,30,4650,155
珠江摩派 可注.册公司 包物业取暖 近商场近 随时看房,86,4600,53.48837209
正规三居室 田园风光雅苑 可押0付1 地铁8号线平西府站 随时看房,125,7800,62.4
8号线 精装三居室 可月付 零押金 云趣园二区 随时看房,110,7000,63.63636364
"租房(0押金,可月付)二改三 (8号线平西府)包物业取暖 电梯房",97,6800,70.10309278
主卧独卫 0押金月付 中间楼层 龙腾苑 13号线地铁回龙观站,25,3400,136
田园风光西区 精装两居室 包物业取暖 合租一家人即可 可压零附一,85,6000,70.58823529
"龙锦苑东一区,两居室5600,中间楼层,102平,随时看房,",102,5600,54.90196078
霍营回龙观育新城铁 精装两居室 电梯房 装修 随时看房,95,7300,76.84210526
龙锦苑 南北两居室 临8号线平西府站 随时可看,102,6500,63.7254902
可月付 龙跃苑三区 正规三居两卫 出租主卧独卫 8/13号线地铁,25,3000,120
龙腾苑六区 南向大主卧带阳台 0押金月付 13号线回龙观龙泽随时看,35,3500,100
13号线回龙观龙泽西二旗 龙兴园西区 三居室 0押金月付包物业取暖,100,6500,65
